Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Stromae antwortet auf Interviewfrage mit neuer Single,10012022_12:12,https://www.sueddeutsche.de/kultur/musik-stromae-antwortet-auf-interviewfrage-mit-neuer-single-dpa.urn-newsml-dpa-com-20090101-220110-99-655216,Musik,dpa,,,11012022,Sueddeutsche
Das zweite Leben,10012022_12:12,https://www.sueddeutsche.de/muenchen/muenchen-schauspielerin-cagla-sahin-migration-zivilcourage-1.5503226,Auf der Bühne,,Von Elisabeth Fleschutz,"Çağla Şahin wurde als Mädchen beigebracht, sich zu schämen. Nun spricht sie öffentlich über ihren schwierigen Weg zwischen zwei Kulturen - und darüber, warum sie Menschen enttäuschen musste, um mit sich ins Reine zu kommen.
                        
                            Von Elisabeth Fleschutz",11012022,Sueddeutsche
Der Schweiger: Torwart Wolff lässt Taten sprechen,10012022_12:10,https://www.sueddeutsche.de/sport/handball-der-schweiger-torwart-wolff-laesst-taten-sprechen-dpa.urn-newsml-dpa-com-20090101-220109-99-648049,Handball,dpa,,,11012022,Sueddeutsche
Berliner Schaubühne plant Jugendprojekt mit Cottbus,10012022_12:10,https://www.sueddeutsche.de/kultur/theater-berlin-berliner-schaubuehne-plant-jugendprojekt-mit-cottbus-dpa.urn-newsml-dpa-com-20090101-220110-99-655382,Theater - Berlin,dpa,,,11012022,Sueddeutsche
Italien: Weitere Einschränkungen im Reiseverkehr,10012022_12:10,https://www.sueddeutsche.de/gesundheit/gesundheit-italien-weitere-einschraenkungen-im-reiseverkehr-dpa.urn-newsml-dpa-com-20090101-220110-99-653773,Gesundheit,dpa,,,11012022,Sueddeutsche
Klay Thompson erzielt 60 Punkte in 29 Minuten,10012022_12:09,https://www.sueddeutsche.de/sport/basketball-in-der-nba-klay-thompson-erzielt-60-punkte-in-29-minuten-1.3281900,Basketball in der NBA,,Von Jonas Beckenkamp,"Das gab es noch nie: Der Basketballer der Golden State Warriors trifft im Minutentakt - bis sein Trainer die Punktejagd stoppt.
                        
                            Von Jonas Beckenkamp",11012022,Sueddeutsche
Turbine im Trainingslager: Agrez und Schwalm zurück,10012022_12:09,https://www.sueddeutsche.de/sport/fussball-potsdam-turbine-im-trainingslager-agrez-und-schwalm-zurueck-dpa.urn-newsml-dpa-com-20090101-220110-99-655312,Fußball - Potsdam,dpa,,,11012022,Sueddeutsche
Die Parkgebühren in München sind ungerecht,10012022_12:09,https://www.sueddeutsche.de/muenchen/muenchen-verkehr-auto-parkplaetze-gebuehren-kommentar-1.5503767,Deutliche Erhöhung,,Kommentar von Bernd Kastner,"Die Stadt sollte nicht Handwerker abkassieren, sondern normale Autostellplätze teurer machen. Dafür muss endlich die Staatsregierung die Kurve kriegen.
                        
                            Kommentar von Bernd Kastner",11012022,Sueddeutsche
Archäologen finden älteste Baumkelter Baden-Württembergs,10012022_12:08,https://www.sueddeutsche.de/wissen/archaeologie-korb-archaeologen-finden-aelteste-baumkelter-baden-wuerttembergs-dpa.urn-newsml-dpa-com-20090101-220110-99-655297,Archäologie - Korb,dpa,,,11012022,Sueddeutsche
48 Minuten zu wenig,10012022_12:06,https://www.sueddeutsche.de/sport/djokovic-gericht-entscheidung-urteil-australien-fragen-und-antworten-1.5504181,Fragen und Antworten zu Novak Djokovic,,"Von Julia Hippert, Philipp Saul und Martin Schneider","Was hat der Richter im Fall Djokovic genau entschieden? Wie argumentieren die Anwälte des Serben? Und welche Rolle spielt ein Covid-Test aus dem Dezember? Fragen und Antworten.
                        
                            Von Julia Hippert, Philipp Saul und Martin Schneider",11012022,Sueddeutsche
Polizei stoppt Raser: Geld und vermutlich Kokain entdeckt,10012022_12:06,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-polizei-stoppt-raser-geld-und-vermutlich-kokain-entdeckt-dpa.urn-newsml-dpa-com-20090101-220110-99-655311,Kriminalität - Berlin,dpa,,,11012022,Sueddeutsche
Gesundheitsminister beraten über mögliche vierte Impfung,10012022_12:04,https://www.sueddeutsche.de/gesundheit/gesundheit-magdeburg-gesundheitsminister-beraten-ueber-moegliche-vierte-impfung-dpa.urn-newsml-dpa-com-20090101-220110-99-655284,Gesundheit - Magdeburg,dpa,,,11012022,Sueddeutsche
Linken-Politikerin ernüchtert über Neonazi-Prozesse,10012022_12:03,https://www.sueddeutsche.de/panorama/prozesse-dresden-linken-politikerin-ernuechtert-ueber-neonazi-prozesse-dpa.urn-newsml-dpa-com-20090101-220110-99-655164,Prozesse - Dresden,dpa,,,11012022,Sueddeutsche
Küstentouristiker bereiten Besucherlenkung vor,10012022_12:03,https://www.sueddeutsche.de/leben/tourismus-kuestentouristiker-bereiten-besucherlenkung-vor-dpa.urn-newsml-dpa-com-20090101-220110-99-653007,Tourismus,dpa,,,11012022,Sueddeutsche
Wie die Roboterauto-Revolution bald beginnen könnte,10012022_12:02,https://www.sueddeutsche.de/wirtschaft/auto-wie-die-roboterauto-revolution-bald-beginnen-koennte-dpa.urn-newsml-dpa-com-20090101-220110-99-652797,Auto,dpa,,,11012022,Sueddeutsche
Kinder in Afghanistan durch Blindgänger getötet,10012022_12:02,https://www.sueddeutsche.de/politik/konflikte-kinder-in-afghanistan-durch-blindgaenger-getoetet-dpa.urn-newsml-dpa-com-20090101-220110-99-654503,Konflikte,dpa,,,11012022,Sueddeutsche
Leipzig wirbt mit Kampagne für Rücksicht im Straßenverkehr,10012022_12:01,https://www.sueddeutsche.de/politik/kommunen-leipzig-leipzig-wirbt-mit-kampagne-fuer-ruecksicht-im-strassenverkehr-dpa.urn-newsml-dpa-com-20090101-220110-99-655163,Kommunen - Leipzig,dpa,,,11012022,Sueddeutsche
Netanjahu gegen Olmert: Rechtsstreit der Ex-Regierungschefs,10012022_12:01,https://www.sueddeutsche.de/panorama/justiz-netanjahu-gegen-olmert-rechtsstreit-der-ex-regierungschefs-dpa.urn-newsml-dpa-com-20090101-220110-99-650139,Justiz,dpa,,,11012022,Sueddeutsche
Jahrestag der Lübecker Brandkatastrophe: Initiative erinnert,10012022_12:01,https://www.sueddeutsche.de/politik/extremismus-luebeck-jahrestag-der-luebecker-brandkatastrophe-initiative-erinnert-dpa.urn-newsml-dpa-com-20090101-220110-99-655136,Extremismus - Lübeck,dpa,,,11012022,Sueddeutsche
Polizei findet über 60 Böller bei zwei Jugendlichen,10012022_12:00,https://www.sueddeutsche.de/panorama/kriminalitaet-bad-muskau-polizei-findet-ueber-60-boeller-bei-zwei-jugendlichen-dpa.urn-newsml-dpa-com-20090101-220110-99-655166,Kriminalität - Bad Muskau,dpa,,,11012022,Sueddeutsche
Polizei sucht weiter nach womöglich entführtem Zehnjährigen,10012022_11:59,https://www.sueddeutsche.de/panorama/kriminalitaet-muehlacker-polizei-sucht-weiter-nach-womoeglich-entfuehrtem-zehnjaehrigen-dpa.urn-newsml-dpa-com-20090101-220110-99-655211,Kriminalität - Mühlacker,dpa,,,11012022,Sueddeutsche
Komsa besorgt sich 100 Millionen Euro am Kapitalmarkt,10012022_11:59,https://www.sueddeutsche.de/wirtschaft/telekommunikation-hartmannsdorf-komsa-besorgt-sich-100-millionen-euro-am-kapitalmarkt-dpa.urn-newsml-dpa-com-20090101-220110-99-655167,Telekommunikation - Hartmannsdorf,dpa,,,11012022,Sueddeutsche
