Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
US-General bezweifelt Nutzen von mehr Kampfjets für Ukraine,10032022_14:46,https://www.sueddeutsche.de/politik/konflikte-us-general-bezweifelt-nutzen-von-mehr-kampfjets-fuer-ukraine-dpa.urn-newsml-dpa-com-20090101-220310-99-461199,Konflikte,dpa,,,10032022,Sueddeutsche
Haben Ukrainer eine Chance auf Arbeit in Deutschland?,10032022_14:46,https://www.sueddeutsche.de/karriere/arbeitsmarkt-haben-ukrainer-eine-chance-auf-arbeit-in-deutschland-dpa.urn-newsml-dpa-com-20090101-220310-99-465624,Arbeitsmarkt,dpa,,,10032022,Sueddeutsche
Widerstand gegen Polizei: AfD-Abgeordneter verurteilt,10032022_14:46,https://www.sueddeutsche.de/panorama/urteile-berlin-widerstand-gegen-polizei-afd-abgeordneter-verurteilt-dpa.urn-newsml-dpa-com-20090101-220310-99-462438,Urteile - Berlin,dpa,,,10032022,Sueddeutsche
Prozess wegen versuchten Mordes gegen Autofahrer beginnt,10032022_14:45,https://www.sueddeutsche.de/panorama/prozesse-stuttgart-prozess-wegen-versuchten-mordes-gegen-autofahrer-beginnt-dpa.urn-newsml-dpa-com-20090101-220309-99-452400,Prozesse - Stuttgart,dpa,,,10032022,Sueddeutsche
Gasag bietet vorerst keine Neuverträge für Strom und Gas an,10032022_14:45,https://www.sueddeutsche.de/wirtschaft/energie-berlin-gasag-bietet-vorerst-keine-neuvertraege-fuer-strom-und-gas-an-dpa.urn-newsml-dpa-com-20090101-220310-99-459728,Energie - Berlin,dpa,,,10032022,Sueddeutsche
Mitarbeiter bei Brand leicht verletzt,10032022_14:44,https://www.sueddeutsche.de/bayern/selb-oberfranken-brand-chemikalien-1.5544908,Selb in Oberfranken,,,"In Selb in Oberfranken hat es in einem Betrieb, der Chemikalien verarbeitet, gebrannt. Nachbarn sollten Türen und Fenster schließen. Inzwischen ist das Feuer gelöscht.",10032022,Sueddeutsche
Für den Green Deal: Forschung zu klimafreundlichem Fliegen,10032022_14:44,https://www.sueddeutsche.de/wissen/klima-cottbus-fuer-den-green-deal-forschung-zu-klimafreundlichem-fliegen-dpa.urn-newsml-dpa-com-20090101-220310-99-465815,Klima - Cottbus,dpa,,,10032022,Sueddeutsche
Aufmerksamer Taxifahrer bewahrt Rentnerin vor Enkeltrick,10032022_14:44,https://www.sueddeutsche.de/panorama/kriminalitaet-fulda-aufmerksamer-taxifahrer-bewahrt-rentnerin-vor-enkeltrick-dpa.urn-newsml-dpa-com-20090101-220310-99-465844,Kriminalität - Fulda,dpa,,,10032022,Sueddeutsche
Das Glück der Farben,10032022_14:44,https://www.sueddeutsche.de/kultur/sachbuch-sehen-hoeren-1.5544097,Sachbücher,,Von Roswitha Budeus-Budde,"Ein ukrainisches Künstlerpaar lehrt ""Sehen"" und ""Hören""
                        
                            Von Roswitha Budeus-Budde",10032022,Sueddeutsche
BMW erzielt Rekordgewinn,10032022_14:43,https://www.sueddeutsche.de/bayern/auto-muenchen-bmw-erzielt-rekordgewinn-dpa.urn-newsml-dpa-com-20090101-220310-99-462928,Auto - München,dpa,,,10032022,Sueddeutsche
Unterstützung für behinderte Flüchtlinge,10032022_14:43,https://www.sueddeutsche.de/politik/konflikte-potsdam-unterstuetzung-fuer-behinderte-fluechtlinge-dpa.urn-newsml-dpa-com-20090101-220310-99-465787,Konflikte - Potsdam,dpa,,,10032022,Sueddeutsche
Die Seele ausgesaugt,10032022_14:43,https://www.sueddeutsche.de/kultur/coming-of-age-abenteuerroman-mobbing-1.5544087,Jugendbuch,,Von Verena Hoenig,"Ein Mädchen flieht vor dem Mobbing nach Kanada
                        
                            Von Verena Hoenig",10032022,Sueddeutsche
Das Haus auf dem Fahrrad,10032022_14:43,https://www.sueddeutsche.de/kultur/bilderbuch-fuchs-freundschaft-1.5544085,Bilderbuch,,Von  Ulrike Schultheis,"Ein Fuchs erfährt, wie schön es ist, nicht allein zu sein
                        
                            Von  Ulrike Schultheis",10032022,Sueddeutsche
Die coole Seite der Gesellschaft,10032022_14:42,https://www.sueddeutsche.de/kultur/highschool-jugendroman-coming-of-age-1.5544084,Jugendbuch,,Von Leo Kilz,"Wie auf dem Pausenhof: Um die Highschool zu einem besseren Ort zu machen, braucht es nicht mehr als eine To-Do - Liste, natürlich von Gott. 
                        
                            Von Leo Kilz",10032022,Sueddeutsche
Hunderte Kilo Drogen via Encrochat gehandelt? Prozess,10032022_14:41,https://www.sueddeutsche.de/panorama/prozesse-berlin-hunderte-kilo-drogen-via-encrochat-gehandelt-prozess-dpa.urn-newsml-dpa-com-20090101-220309-99-452584,Prozesse - Berlin,dpa,,,10032022,Sueddeutsche
"""Kandidat, so oft ich kann""",10032022_14:38,https://www.sueddeutsche.de/politik/macron-frankreich-wahlkampf-praesidentschaftswahl-1.5544593,Frankreich,,"Von Nadia Pantel, Paris","Macrons Wahlkampf beginnt als Gegenentwurf zur Weltlage: leise und unspektakulär. Die Opposition empfindet das als Verweigerung. Und sein Team filmt seinen Hund.
                        
                            Von Nadia Pantel, Paris",10032022,Sueddeutsche
"Hofbräuhaus und Hofbrauhaus: Streit ums ""äu"" beigelegt",10032022_14:37,https://www.sueddeutsche.de/wirtschaft/gastgewerbe-hofbraeuhaus-und-hofbrauhaus-streit-ums-aeu-beigelegt-dpa.urn-newsml-dpa-com-20090101-220310-99-463438,Gastgewerbe,dpa,,,10032022,Sueddeutsche
Zerschossenes Land,10032022_14:36,https://www.sueddeutsche.de/projekte/artikel/politik/krieg-in-der-ukraine-tag-14-in-bildern-e418674/,Der Krieg in Bildern,,,"Nach zwei Wochen Bombardement offenbart sich in der Ukraine immer mehr das Ausmaß der Zerstörung. Eine Dokumentation in Bildern, Tag 15.",10032022,Sueddeutsche
DBK-Chef Bätzing: kommunikativer Nachholbedarf in Bistümern,10032022_14:35,https://www.sueddeutsche.de/bayern/kirche-bad-staffelstein-dbk-chef-baetzing-kommunikativer-nachholbedarf-in-bistuemern-dpa.urn-newsml-dpa-com-20090101-220310-99-465706,Kirche - Bad Staffelstein,dpa,,,10032022,Sueddeutsche
Zentrum Erinnerungskultur in Regensburg eröffnet,10032022_14:35,https://www.sueddeutsche.de/bayern/gedenkstaetten-regensburg-zentrum-erinnerungskultur-in-regensburg-eroeffnet-dpa.urn-newsml-dpa-com-20090101-220310-99-465704,Gedenkstätten - Regensburg,dpa,,,10032022,Sueddeutsche
Saudischer Fonds kauft die ESL: Nur ein stiller Partner?,10032022_14:34,https://www.sueddeutsche.de/politik/menschenrechte-saudischer-fonds-kauft-die-esl-nur-ein-stiller-partner-dpa.urn-newsml-dpa-com-20090101-220310-99-465587,Menschenrechte,dpa,,,10032022,Sueddeutsche
Onkel Aaron bleibt,10032022_14:29,https://www.sueddeutsche.de/sport/nfl-green-bay-packers-rodgers-vertrag-rekord-geld-1.5544220,Rekord-Vertrag in der NFL,,"Von Jürgen Schmieder, Los Angeles","Die Green Bay Packers machen ihren Quarterback Aaron Rodgers zum bestbezahlten Akteur der NFL-Geschichte - und sparen dabei wohl sogar noch Geld. Es ist ein sportökonomischer Spagat, der so wohl nur im US-Sport funktioniert.
                        
                            Von Jürgen Schmieder, Los Angeles",10032022,Sueddeutsche
